ISO,Year,Month,Zone,Zone_Name,Avg_DA_LMP
ISONE,2025,10,4006_SEMA,SEMA,40.34
ISONE,2025,10,4007_WCMA,WCMA,40.36
ISONE,2025,10,4008_NEMA,NEMA,40.59
ISONE,2025,11,4000_ISONE,ISO NE CA,59.57
ISONE,2025,11,4001_Maine,ME,59.53
ISONE,2025,11,4002_NH,NH,60.64
ISONE,2025,11,4003_Vermont,VT,61.03
ISONE,2025,11,4004_Connecticut,CT,57.72
ISONE,2025,11,4005_Rhode_Island,RI,58.61
ISONE,2025,11,4006_SEMA,SEMA,59.62
ISONE,2025,11,4007_WCMA,WCMA,59.65
ISONE,2025,11,4008_NEMA,NEMA,60.41
PJM,2016,1,AECO,AECO,26.67
PJM,2016,1,AEP,AEP,26.69
PJM,2016,1,APS,APS,28.67
PJM,2016,1,ATSI,ATSI,26.97
PJM,2016,1,BGE,BGE,32.82
PJM,2016,1,COMED,COMED,24.25
PJM,2016,1,DOM,DOM,34.41
PJM,2016,1,DPL,DPL,26.8
PJM,2016,1,EXTERNAL,EXTERNAL,26.46
PJM,2016,1,JCPL,JCPL,27.32
PJM,2016,1,METED,METED,26.65
PJM,2016,1,PECO,PECO,26.89
PJM,2016,1,PENELEC,PENELEC,26.77
PJM,2016,1,PEPCO,PEPCO,35.18
PJM,2016,1,PPL,PPL,26.71
PJM,2016,1,PSEG,PSEG,27.0
PJM,2016,2,AECO,AECO,22.48
PJM,2016,2,AEP,AEP,24.77
PJM,2016,2,APS,APS,26.34
PJM,2016,2,ATSI,ATSI,24.65
PJM,2016,2,BGE,BGE,29.59
PJM,2016,2,COMED,COMED,22.8
PJM,2016,2,DOM,DOM,30.04
PJM,2016,2,DPL,DPL,22.51
PJM,2016,2,EXTERNAL,EXTERNAL,24.01
PJM,2016,2,JCPL,JCPL,23.24
PJM,2016,2,METED,METED,22.65
PJM,2016,2,PECO,PECO,22.74
PJM,2016,2,PENELEC,PENELEC,23.87
PJM,2016,2,PEPCO,PEPCO,32.55
PJM,2016,2,PPL,PPL,22.95
PJM,2016,2,PSEG,PSEG,22.91
PJM,2016,3,AECO,AECO,16.2
PJM,2016,3,AEP,AEP,24.14
PJM,2016,3,APS,APS,24.79
PJM,2016,3,ATSI,ATSI,23.62
PJM,2016,3,BGE,BGE,26.35
PJM,2016,3,COMED,COMED,22.66
PJM,2016,3,DOM,DOM,26.69
PJM,2016,3,DPL,DPL,17.16
PJM,2016,3,EXTERNAL,EXTERNAL,22.13
PJM,2016,3,JCPL,JCPL,17.87
PJM,2016,3,METED,METED,19.65
PJM,2016,3,PECO,PECO,17.77
PJM,2016,3,PENELEC,PENELEC,22.03
PJM,2016,3,PEPCO,PEPCO,28.72
PJM,2016,3,PPL,PPL,18.73
PJM,2016,3,PSEG,PSEG,17.34
PJM,2016,4,AECO,AECO,20.6
PJM,2016,4,AEP,AEP,27.81
PJM,2016,4,APS,APS,28.9
PJM,2016,4,ATSI,ATSI,26.85
PJM,2016,4,BGE,BGE,30.14
PJM,2016,4,COMED,COMED,24.94
PJM,2016,4,DOM,DOM,32.27
PJM,2016,4,DPL,DPL,20.93
PJM,2016,4,EXTERNAL,EXTERNAL,25.43
PJM,2016,4,JCPL,JCPL,22.06
PJM,2016,4,METED,METED,21.62
PJM,2016,4,PECO,PECO,21.48
PJM,2016,4,PENELEC,PENELEC,25.21
PJM,2016,4,PEPCO,PEPCO,34.15
PJM,2016,4,PPL,PPL,22.28
PJM,2016,4,PSEG,PSEG,21.47
PJM,2016,5,AECO,AECO,20.34
PJM,2016,5,AEP,AEP,22.86
PJM,2016,5,APS,APS,23.23
PJM,2016,5,ATSI,ATSI,22.3
PJM,2016,5,BGE,BGE,24.8
PJM,2016,5,COMED,COMED,22.11
PJM,2016,5,DOM,DOM,24.39
PJM,2016,5,DPL,DPL,20.14
PJM,2016,5,EXTERNAL,EXTERNAL,22.08
PJM,2016,5,JCPL,JCPL,20.96
PJM,2016,5,METED,METED,20.74
PJM,2016,5,PECO,PECO,20.49
PJM,2016,5,PENELEC,PENELEC,21.69
PJM,2016,5,PEPCO,PEPCO,26.49
PJM,2016,5,PPL,PPL,20.74
PJM,2016,5,PSEG,PSEG,20.69
PJM,2016,6,AECO,AECO,22.73
PJM,2016,6,AEP,AEP,24.99
PJM,2016,6,APS,APS,25.11
PJM,2016,6,ATSI,ATSI,24.43
PJM,2016,6,BGE,BGE,26.57
PJM,2016,6,COMED,COMED,24.78
PJM,2016,6,DOM,DOM,26.49
PJM,2016,6,DPL,DPL,22.63
PJM,2016,6,EXTERNAL,EXTERNAL,24.37
PJM,2016,6,JCPL,JCPL,23.32
PJM,2016,6,METED,METED,22.61
PJM,2016,6,PECO,PECO,22.7
PJM,2016,6,PENELEC,PENELEC,23.43
PJM,2016,6,PEPCO,PEPCO,28.14
PJM,2016,6,PPL,PPL,22.9
PJM,2016,6,PSEG,PSEG,23.04
PJM,2016,7,AECO,AECO,31.61
PJM,2016,7,AEP,AEP,29.84
PJM,2016,7,APS,APS,30.95
PJM,2016,7,ATSI,ATSI,30.13
PJM,2016,7,BGE,BGE,33.19
PJM,2016,7,COMED,COMED,29.19
PJM,2016,7,DOM,DOM,31.93
PJM,2016,7,DPL,DPL,31.09
PJM,2016,7,EXTERNAL,EXTERNAL,30.4
PJM,2016,7,JCPL,JCPL,31.19
PJM,2016,7,METED,METED,29.93
PJM,2016,7,PECO,PECO,30.03
PJM,2016,7,PENELEC,PENELEC,29.66
PJM,2016,7,PEPCO,PEPCO,34.16
PJM,2016,7,PPL,PPL,29.98
PJM,2016,7,PSEG,PSEG,31.21
PJM,2016,8,AECO,AECO,28.29
PJM,2016,8,AEP,AEP,29.56
PJM,2016,8,APS,APS,31.11
PJM,2016,8,ATSI,ATSI,30.5
PJM,2016,8,BGE,BGE,32.83
PJM,2016,8,COMED,COMED,29.16
PJM,2016,8,DOM,DOM,32.4
PJM,2016,8,DPL,DPL,28.11
PJM,2016,8,EXTERNAL,EXTERNAL,29.49
PJM,2016,8,JCPL,JCPL,28.84
PJM,2016,8,METED,METED,28.09
PJM,2016,8,PECO,PECO,28.12
PJM,2016,8,PENELEC,PENELEC,29.22
PJM,2016,8,PEPCO,PEPCO,34.52
PJM,2016,8,PPL,PPL,28.16
PJM,2016,8,PSEG,PSEG,28.53
PJM,2016,9,AECO,AECO,21.4
PJM,2016,9,AEP,AEP,28.44
PJM,2016,9,APS,APS,29.06
PJM,2016,9,ATSI,ATSI,27.05
PJM,2016,9,BGE,BGE,32.42
PJM,2016,9,COMED,COMED,28.31
PJM,2016,9,DOM,DOM,31.73
PJM,2016,9,DPL,DPL,21.1
PJM,2016,9,EXTERNAL,EXTERNAL,26.48
PJM,2016,9,JCPL,JCPL,22.06
PJM,2016,9,METED,METED,22.85
PJM,2016,9,PECO,PECO,21.29
PJM,2016,9,PENELEC,PENELEC,25.45
PJM,2016,9,PEPCO,PEPCO,34.91
PJM,2016,9,PPL,PPL,21.7
PJM,2016,9,PSEG,PSEG,21.83
PJM,2016,10,AECO,AECO,17.97
PJM,2016,10,AEP,AEP,28.6
PJM,2016,10,APS,APS,29.06
PJM,2016,10,ATSI,ATSI,26.75
PJM,2016,10,BGE,BGE,32.87
PJM,2016,10,COMED,COMED,28.47
PJM,2016,10,DOM,DOM,32.8
PJM,2016,10,DPL,DPL,17.67
PJM,2016,10,EXTERNAL,EXTERNAL,26.02
PJM,2016,10,JCPL,JCPL,19.0
PJM,2016,10,METED,METED,21.56
PJM,2016,10,PECO,PECO,18.22
PJM,2016,10,PENELEC,PENELEC,24.8
PJM,2016,10,PEPCO,PEPCO,35.61
PJM,2016,10,PPL,PPL,19.39
PJM,2016,10,PSEG,PSEG,18.74
PJM,2016,11,AECO,AECO,20.89
PJM,2016,11,AEP,AEP,25.8
PJM,2016,11,APS,APS,26.06
PJM,2016,11,ATSI,ATSI,24.76
PJM,2016,11,BGE,BGE,27.63
PJM,2016,11,COMED,COMED,24.37
PJM,2016,11,DOM,DOM,28.07
PJM,2016,11,DPL,DPL,20.95
PJM,2016,11,EXTERNAL,EXTERNAL,24.65
PJM,2016,11,JCPL,JCPL,21.41
PJM,2016,11,METED,METED,21.96
PJM,2016,11,PECO,PECO,20.98
PJM,2016,11,PENELEC,PENELEC,23.69
PJM,2016,11,PEPCO,PEPCO,29.7
PJM,2016,11,PPL,PPL,21.61
PJM,2016,11,PSEG,PSEG,21.29
PJM,2016,12,AECO,AECO,29.95
PJM,2016,12,AEP,AEP,30.63
PJM,2016,12,APS,APS,31.18
PJM,2016,12,ATSI,ATSI,30.36
PJM,2016,12,BGE,BGE,33.27
PJM,2016,12,COMED,COMED,29.59
PJM,2016,12,DOM,DOM,32.92
PJM,2016,12,DPL,DPL,29.9
PJM,2016,12,EXTERNAL,EXTERNAL,30.89
PJM,2016,12,JCPL,JCPL,30.7
PJM,2016,12,METED,METED,29.99
PJM,2016,12,PECO,PECO,30.11
PJM,2016,12,PENELEC,PENELEC,29.99
PJM,2016,12,PEPCO,PEPCO,34.19
PJM,2016,12,PPL,PPL,30.29
PJM,2016,12,PSEG,PSEG,30.41
PJM,2017,1,AECO,AECO,29.91
PJM,2017,1,AEP,AEP,28.89
PJM,2017,1,APS,APS,29.98
PJM,2017,1,ATSI,ATSI,29.37
PJM,2017,1,BGE,BGE,32.37
PJM,2017,1,COMED,COMED,27.77
PJM,2017,1,DOM,DOM,31.93
PJM,2017,1,DPL,DPL,29.95
PJM,2017,1,EXTERNAL,EXTERNAL,29.81
PJM,2017,1,JCPL,JCPL,30.94
PJM,2017,1,METED,METED,29.88
PJM,2017,1,PECO,PECO,30.16
PJM,2017,1,PENELEC,PENELEC,29.11
PJM,2017,1,PEPCO,PEPCO,33.38
PJM,2017,1,PPL,PPL,30.23
PJM,2017,1,PSEG,PSEG,30.43
PJM,2017,2,AECO,AECO,24.0
PJM,2017,2,AEP,AEP,25.09
PJM,2017,2,APS,APS,25.89
PJM,2017,2,ATSI,ATSI,25.42
PJM,2017,2,BGE,BGE,27.83
PJM,2017,2,COMED,COMED,24.21
PJM,2017,2,DOM,DOM,26.84
PJM,2017,2,DPL,DPL,24.06
PJM,2017,2,EXTERNAL,EXTERNAL,25.11
PJM,2017,2,JCPL,JCPL,25.33
PJM,2017,2,METED,METED,24.99
PJM,2017,2,PECO,PECO,24.3
PJM,2017,2,PENELEC,PENELEC,25.01
PJM,2017,2,PEPCO,PEPCO,27.94
PJM,2017,2,PPL,PPL,24.14
PJM,2017,2,PSEG,PSEG,24.71
PJM,2017,3,AECO,AECO,29.61
PJM,2017,3,AEP,AEP,29.38
PJM,2017,3,APS,APS,31.07
PJM,2017,3,ATSI,ATSI,30.75
PJM,2017,3,BGE,BGE,33.32
PJM,2017,3,COMED,COMED,27.79
PJM,2017,3,DOM,DOM,32.3
PJM,2017,3,DPL,DPL,29.86
PJM,2017,3,EXTERNAL,EXTERNAL,30.09
PJM,2017,3,JCPL,JCPL,31.08
PJM,2017,3,METED,METED,31.18
PJM,2017,3,PECO,PECO,30.42
PJM,2017,3,PENELEC,PENELEC,30.25
PJM,2017,3,PEPCO,PEPCO,33.53
PJM,2017,3,PPL,PPL,30.79
PJM,2017,3,PSEG,PSEG,30.41
PJM,2017,4,AECO,AECO,27.37
PJM,2017,4,AEP,AEP,28.07
PJM,2017,4,APS,APS,28.68
PJM,2017,4,ATSI,ATSI,28.34
PJM,2017,4,BGE,BGE,29.8
PJM,2017,4,COMED,COMED,26.33
PJM,2017,4,DOM,DOM,29.77
PJM,2017,4,DPL,DPL,27.73
PJM,2017,4,EXTERNAL,EXTERNAL,28.27
PJM,2017,4,JCPL,JCPL,28.54
PJM,2017,4,METED,METED,28.27
PJM,2017,4,PECO,PECO,28.21
PJM,2017,4,PENELEC,PENELEC,28.09
PJM,2017,4,PEPCO,PEPCO,30.29
PJM,2017,4,PPL,PPL,28.4
PJM,2017,4,PSEG,PSEG,27.99
PJM,2017,5,AECO,AECO,27.42
PJM,2017,5,AEP,AEP,29.12
PJM,2017,5,APS,APS,29.05
PJM,2017,5,ATSI,ATSI,28.25
PJM,2017,5,BGE,BGE,29.55
PJM,2017,5,COMED,COMED,26.48
PJM,2017,5,DOM,DOM,30.75
PJM,2017,5,DPL,DPL,27.37
PJM,2017,5,EXTERNAL,EXTERNAL,28.61
PJM,2017,5,JCPL,JCPL,27.91
PJM,2017,5,METED,METED,27.98
PJM,2017,5,PECO,PECO,27.7
PJM,2017,5,PENELEC,PENELEC,27.81
PJM,2017,5,PEPCO,PEPCO,30.33
PJM,2017,5,PPL,PPL,27.51
PJM,2017,5,PSEG,PSEG,27.71
PJM,2017,6,AECO,AECO,23.36
PJM,2017,6,AEP,AEP,25.9
PJM,2017,6,APS,APS,26.14
PJM,2017,6,ATSI,ATSI,25.7
PJM,2017,6,BGE,BGE,27.48
PJM,2017,6,COMED,COMED,26.29
PJM,2017,6,DOM,DOM,27.33
PJM,2017,6,DPL,DPL,23.53
PJM,2017,6,EXTERNAL,EXTERNAL,26.43
PJM,2017,6,JCPL,JCPL,25.8
PJM,2017,6,METED,METED,24.9
PJM,2017,6,PECO,PECO,24.14
PJM,2017,6,PENELEC,PENELEC,24.87
PJM,2017,6,PEPCO,PEPCO,28.21
PJM,2017,6,PPL,PPL,24.08
PJM,2017,6,PSEG,PSEG,24.52
PJM,2017,7,AECO,AECO,27.39
PJM,2017,7,AEP,AEP,29.05
PJM,2017,7,APS,APS,29.24
PJM,2017,7,ATSI,ATSI,28.66
PJM,2017,7,BGE,BGE,31.36
PJM,2017,7,COMED,COMED,28.25
PJM,2017,7,DOM,DOM,30.59
PJM,2017,7,DPL,DPL,27.35
PJM,2017,7,EXTERNAL,EXTERNAL,29.01
PJM,2017,7,JCPL,JCPL,28.54
PJM,2017,7,METED,METED,28.51
PJM,2017,7,PECO,PECO,27.56
PJM,2017,7,PENELEC,PENELEC,27.76
PJM,2017,7,PEPCO,PEPCO,31.54
PJM,2017,7,PPL,PPL,27.34
PJM,2017,7,PSEG,PSEG,27.9
PJM,2017,8,EXTERNAL,EXTERNAL,25.83
PJM,2017,9,EXTERNAL,EXTERNAL,26.89
PJM,2017,10,EXTERNAL,EXTERNAL,26.79
PJM,2017,11,EXTERNAL,EXTERNAL,27.33
PJM,2017,12,EXTERNAL,EXTERNAL,33.75
PJM,2018,1,EXTERNAL,EXTERNAL,62.09
PJM,2018,2,EXTERNAL,EXTERNAL,25.02
PJM,2018,3,EXTERNAL,EXTERNAL,28.33
PJM,2018,4,EXTERNAL,EXTERNAL,32.69
PJM,2018,5,EXTERNAL,EXTERNAL,28.95
PJM,2018,6,EXTERNAL,EXTERNAL,27.14
PJM,2018,7,EXTERNAL,EXTERNAL,30.62
PJM,2018,8,EXTERNAL,EXTERNAL,30.77
PJM,2018,9,EXTERNAL,EXTERNAL,30.09
PJM,2018,10,EXTERNAL,EXTERNAL,32.1
PJM,2018,11,EXTERNAL,EXTERNAL,34.49
PJM,2018,12,EXTERNAL,EXTERNAL,31.99
PJM,2019,1,EXTERNAL,EXTERNAL,32.65
PJM,2019,2,EXTERNAL,EXTERNAL,25.67
PJM,2019,3,EXTERNAL,EXTERNAL,28.13
PJM,2019,4,EXTERNAL,EXTERNAL,25.0
PJM,2019,5,EXTERNAL,EXTERNAL,22.66
PJM,2019,6,EXTERNAL,EXTERNAL,21.26
PJM,2019,7,EXTERNAL,EXTERNAL,26.31
PJM,2019,8,EXTERNAL,EXTERNAL,22.76
PJM,2019,9,EXTERNAL,EXTERNAL,22.35
PJM,2019,10,EXTERNAL,EXTERNAL,21.79
PJM,2019,11,EXTERNAL,EXTERNAL,25.83
PJM,2019,12,EXTERNAL,EXTERNAL,22.32
PJM,2020,1,AECO,AECO,21.27
PJM,2020,1,AEP,AEP,22.1
PJM,2020,1,APS,APS,21.96
PJM,2020,1,ATSI,ATSI,22.16
PJM,2020,1,BGE,BGE,23.67
PJM,2020,1,COMED,COMED,20.85
PJM,2020,1,DAY,DAY,23.19
PJM,2020,1,DEOK,DEOK,22.31
PJM,2020,1,DOM,DOM,22.41
PJM,2020,1,DPL,DPL,21.81
PJM,2020,1,DUQ,DUQ,21.74
PJM,2020,1,EKPC,EKPC,22.17
PJM,2020,1,EXTERNAL,EXTERNAL,21.38
PJM,2020,1,JCPL,JCPL,21.44
PJM,2020,1,METED,METED,21.93
PJM,2020,1,PECO,PECO,21.09
PJM,2020,1,PENELEC,PENELEC,21.17
PJM,2020,1,PEPCO,PEPCO,23.15
PJM,2020,1,PPL,PPL,20.11
PJM,2020,1,PSEG,PSEG,21.61
PJM,2020,1,RECO,RECO,21.81
PJM,2020,2,AECO,AECO,18.23
PJM,2020,2,AEP,AEP,20.02
PJM,2020,2,APS,APS,19.87
PJM,2020,2,ATSI,ATSI,20.29
PJM,2020,2,BGE,BGE,21.06
PJM,2020,2,COMED,COMED,18.71
PJM,2020,2,DAY,DAY,21.02
PJM,2020,2,DEOK,DEOK,20.3
PJM,2020,2,DOM,DOM,20.0
PJM,2020,2,DPL,DPL,18.24
PJM,2020,2,DUQ,DUQ,20.39
PJM,2020,2,EKPC,EKPC,20.14
PJM,2020,2,EXTERNAL,EXTERNAL,18.78
PJM,2020,2,JCPL,JCPL,18.2
PJM,2020,2,METED,METED,18.54
PJM,2020,2,PECO,PECO,17.62
PJM,2020,2,PENELEC,PENELEC,19.39
PJM,2020,2,PEPCO,PEPCO,20.57
PJM,2020,2,PPL,PPL,17.66
PJM,2020,2,PSEG,PSEG,18.26
PJM,2020,2,RECO,RECO,18.67
PJM,2020,3,AECO,AECO,16.01
PJM,2020,3,AEP,AEP,18.34
PJM,2020,3,APS,APS,18.08
PJM,2020,3,ATSI,ATSI,18.65
PJM,2020,3,BGE,BGE,19.52
PJM,2020,3,COMED,COMED,16.6
PJM,2020,3,DAY,DAY,19.24
PJM,2020,3,DEOK,DEOK,18.52
PJM,2020,3,DOM,DOM,18.09
PJM,2020,3,DPL,DPL,16.17
PJM,2020,3,DUQ,DUQ,18.63
PJM,2020,3,EKPC,EKPC,18.24
PJM,2020,3,EXTERNAL,EXTERNAL,16.52
PJM,2020,3,JCPL,JCPL,16.16
PJM,2020,3,METED,METED,16.18
PJM,2020,3,PECO,PECO,15.68
PJM,2020,3,PENELEC,PENELEC,17.8
PJM,2020,3,PEPCO,PEPCO,18.73
PJM,2020,3,PPL,PPL,15.68
PJM,2020,3,PSEG,PSEG,16.16
PJM,2020,3,RECO,RECO,16.41
PJM,2020,4,AECO,AECO,15.76
PJM,2020,4,AEP,AEP,17.42
PJM,2020,4,APS,APS,17.38
PJM,2020,4,ATSI,ATSI,17.96
PJM,2020,4,BGE,BGE,17.78
PJM,2020,4,COMED,COMED,15.15
PJM,2020,4,DAY,DAY,18.29
PJM,2020,4,DEOK,DEOK,17.27
PJM,2020,4,DOM,DOM,17.13
PJM,2020,4,DPL,DPL,16.03
PJM,2020,4,DUQ,DUQ,18.07
PJM,2020,4,EKPC,EKPC,17.0
PJM,2020,4,EXTERNAL,EXTERNAL,15.76
PJM,2020,4,JCPL,JCPL,15.98
PJM,2020,4,METED,METED,15.97
PJM,2020,4,PECO,PECO,15.62
PJM,2020,4,PENELEC,PENELEC,17.25
PJM,2020,4,PEPCO,PEPCO,17.35
PJM,2020,4,PPL,PPL,15.76
PJM,2020,4,PSEG,PSEG,15.94
PJM,2020,4,RECO,RECO,16.24
PJM,2020,5,AECO,AECO,14.03
PJM,2020,5,AEP,AEP,18.07
PJM,2020,5,APS,APS,18.89
PJM,2020,5,ATSI,ATSI,18.52
PJM,2020,5,BGE,BGE,19.26
PJM,2020,5,COMED,COMED,15.12
PJM,2020,5,DAY,DAY,19.01
PJM,2020,5,DEOK,DEOK,18.2
PJM,2020,5,DOM,DOM,18.26
PJM,2020,5,DPL,DPL,14.36
PJM,2020,5,DUQ,DUQ,19.4
PJM,2020,5,EKPC,EKPC,17.87
PJM,2020,5,EXTERNAL,EXTERNAL,15.44
PJM,2020,5,JCPL,JCPL,14.49
PJM,2020,5,METED,METED,14.93
PJM,2020,5,PECO,PECO,13.86
PJM,2020,5,PENELEC,PENELEC,16.63
PJM,2020,5,PEPCO,PEPCO,18.41
PJM,2020,5,PPL,PPL,14.25
PJM,2020,5,PSEG,PSEG,14.45
PJM,2020,5,RECO,RECO,14.88
PJM,2020,6,AECO,AECO,16.35
PJM,2020,6,AEP,AEP,18.95
PJM,2020,6,APS,APS,18.49
PJM,2020,6,ATSI,ATSI,18.75
PJM,2020,6,BGE,BGE,21.24
PJM,2020,6,COMED,COMED,17.66
PJM,2020,6,DAY,DAY,20.04
PJM,2020,6,DEOK,DEOK,19.66
PJM,2020,6,DOM,DOM,20.0
PJM,2020,6,DPL,DPL,17.2
PJM,2020,6,DUQ,DUQ,18.68
PJM,2020,6,EKPC,EKPC,19.17
PJM,2020,6,EXTERNAL,EXTERNAL,17.16
PJM,2020,6,JCPL,JCPL,16.74
PJM,2020,6,METED,METED,17.48
PJM,2020,6,PECO,PECO,16.18
PJM,2020,6,PENELEC,PENELEC,17.64
PJM,2020,6,PEPCO,PEPCO,19.75
PJM,2020,6,PPL,PPL,16.79
PJM,2020,6,PSEG,PSEG,16.67
PJM,2020,6,RECO,RECO,17.14
PJM,2020,7,AECO,AECO,22.41
PJM,2020,7,AEP,AEP,25.0
PJM,2020,7,APS,APS,25.48
PJM,2020,7,ATSI,ATSI,25.24
PJM,2020,7,BGE,BGE,28.52
PJM,2020,7,COMED,COMED,23.0
PJM,2020,7,DAY,DAY,26.15
PJM,2020,7,DEOK,DEOK,25.54
PJM,2020,7,DOM,DOM,25.02
PJM,2020,7,DPL,DPL,27.56
PJM,2020,7,DUQ,DUQ,26.24
PJM,2020,7,EKPC,EKPC,24.39
PJM,2020,7,EXTERNAL,EXTERNAL,22.44
PJM,2020,7,JCPL,JCPL,22.0
PJM,2020,7,METED,METED,22.67
PJM,2020,7,PECO,PECO,22.41
PJM,2020,7,PENELEC,PENELEC,24.26
PJM,2020,7,PEPCO,PEPCO,25.96
PJM,2020,7,PPL,PPL,21.89
PJM,2020,7,PSEG,PSEG,21.98
PJM,2020,7,RECO,RECO,22.41
PJM,2020,8,AECO,AECO,19.08
PJM,2020,8,AEP,AEP,23.14
PJM,2020,8,APS,APS,22.61
PJM,2020,8,ATSI,ATSI,22.74
PJM,2020,8,BGE,BGE,28.74
PJM,2020,8,COMED,COMED,22.24
PJM,2020,8,DAY,DAY,23.77
PJM,2020,8,DEOK,DEOK,22.94
PJM,2020,8,DOM,DOM,24.26
PJM,2020,8,DPL,DPL,21.21
PJM,2020,8,DUQ,DUQ,22.99
PJM,2020,8,EKPC,EKPC,22.67
PJM,2020,8,EXTERNAL,EXTERNAL,20.79
PJM,2020,8,JCPL,JCPL,19.17
PJM,2020,8,METED,METED,24.08
PJM,2020,8,PECO,PECO,18.85
PJM,2020,8,PENELEC,PENELEC,22.33
PJM,2020,8,PEPCO,PEPCO,25.11
PJM,2020,8,PPL,PPL,20.23
PJM,2020,8,PSEG,PSEG,19.16
PJM,2020,8,RECO,RECO,19.68
PJM,2020,9,AECO,AECO,14.25
PJM,2020,9,AEP,AEP,19.84
PJM,2020,9,APS,APS,20.24
PJM,2020,9,ATSI,ATSI,19.43
PJM,2020,9,BGE,BGE,24.74
PJM,2020,9,COMED,COMED,17.59
PJM,2020,9,DAY,DAY,20.77
PJM,2020,9,DEOK,DEOK,20.21
PJM,2020,9,DOM,DOM,21.35
PJM,2020,9,DPL,DPL,16.03
PJM,2020,9,DUQ,DUQ,19.96
PJM,2020,9,EKPC,EKPC,19.74
PJM,2020,9,EXTERNAL,EXTERNAL,17.11
PJM,2020,9,JCPL,JCPL,14.31
PJM,2020,9,METED,METED,15.44
PJM,2020,9,PECO,PECO,14.0
PJM,2020,9,PENELEC,PENELEC,17.8
PJM,2020,9,PEPCO,PEPCO,21.43
PJM,2020,9,PPL,PPL,14.48
PJM,2020,9,PSEG,PSEG,15.18
PJM,2020,9,RECO,RECO,16.19
PJM,2020,10,AECO,AECO,15.86
PJM,2020,10,AEP,AEP,22.18
PJM,2020,10,APS,APS,21.24
PJM,2020,10,ATSI,ATSI,21.41
PJM,2020,10,BGE,BGE,27.29
PJM,2020,10,COMED,COMED,20.1
PJM,2020,10,DAY,DAY,23.55
PJM,2020,10,DEOK,DEOK,24.09
PJM,2020,10,DOM,DOM,23.6
PJM,2020,10,DPL,DPL,15.98
PJM,2020,10,DUQ,DUQ,20.89
PJM,2020,10,EKPC,EKPC,22.8
PJM,2020,10,EXTERNAL,EXTERNAL,18.82
PJM,2020,10,JCPL,JCPL,15.72
PJM,2020,10,METED,METED,14.96
PJM,2020,10,PECO,PECO,15.51
PJM,2020,10,PENELEC,PENELEC,19.01
PJM,2020,10,PEPCO,PEPCO,24.46
PJM,2020,10,PPL,PPL,14.92
PJM,2020,10,PSEG,PSEG,16.25
PJM,2020,10,RECO,RECO,17.21
PJM,2020,11,AECO,AECO,18.66
PJM,2020,11,AEP,AEP,20.81
PJM,2020,11,APS,APS,21.2
PJM,2020,11,ATSI,ATSI,21.02
PJM,2020,11,BGE,BGE,23.64
PJM,2020,11,COMED,COMED,17.78
PJM,2020,11,DAY,DAY,22.44
PJM,2020,11,DEOK,DEOK,21.55
PJM,2020,11,DOM,DOM,22.06
PJM,2020,11,DPL,DPL,19.61
PJM,2020,11,DUQ,DUQ,20.68
PJM,2020,11,EKPC,EKPC,20.82
PJM,2020,11,EXTERNAL,EXTERNAL,19.38
PJM,2020,11,JCPL,JCPL,18.92
PJM,2020,11,METED,METED,20.97
PJM,2020,11,PECO,PECO,18.5
PJM,2020,11,PENELEC,PENELEC,20.14
PJM,2020,11,PEPCO,PEPCO,22.67
PJM,2020,11,PPL,PPL,19.61
PJM,2020,11,PSEG,PSEG,18.91
PJM,2020,11,RECO,RECO,19.16
PJM,2020,12,AECO,AECO,24.0
PJM,2020,12,AEP,AEP,24.84
PJM,2020,12,APS,APS,25.24
PJM,2020,12,ATSI,ATSI,24.6
PJM,2020,12,BGE,BGE,29.05
PJM,2020,12,COMED,COMED,22.5
PJM,2020,12,DAY,DAY,26.29
PJM,2020,12,DEOK,DEOK,25.36
PJM,2020,12,DOM,DOM,27.41
PJM,2020,12,DPL,DPL,30.02
PJM,2020,12,DUQ,DUQ,24.03
PJM,2020,12,EKPC,EKPC,24.85
PJM,2020,12,EXTERNAL,EXTERNAL,24.34
PJM,2020,12,JCPL,JCPL,23.54
PJM,2020,12,METED,METED,24.59
PJM,2020,12,PECO,PECO,23.83
PJM,2020,12,PENELEC,PENELEC,25.16
PJM,2020,12,PEPCO,PEPCO,27.55
PJM,2020,12,PPL,PPL,23.53
PJM,2020,12,PSEG,PSEG,24.13
PJM,2020,12,RECO,RECO,24.89
PJM,2021,1,AECO,AECO,23.27
PJM,2021,1,AEP,AEP,25.0
PJM,2021,1,APS,APS,25.22
PJM,2021,1,ATSI,ATSI,24.87
PJM,2021,1,BGE,BGE,29.89
PJM,2021,1,COMED,COMED,23.17
PJM,2021,1,DAY,DAY,26.53
PJM,2021,1,DEOK,DEOK,25.86
PJM,2021,1,DOM,DOM,26.54
PJM,2021,1,DPL,DPL,24.05
PJM,2021,1,DUQ,DUQ,24.3
PJM,2021,1,EKPC,EKPC,25.59
PJM,2021,1,EXTERNAL,EXTERNAL,25.69
PJM,2021,1,JCPL,JCPL,22.73
PJM,2021,1,METED,METED,24.53
PJM,2021,1,PECO,PECO,22.91
PJM,2021,1,PENELEC,PENELEC,25.14
PJM,2021,1,PEPCO,PEPCO,27.47
PJM,2021,1,PPL,PPL,23.37
PJM,2021,1,PSEG,PSEG,26.39
PJM,2021,1,RECO,RECO,29.01
PJM,2021,2,AECO,AECO,39.39
